dpq1,dpq2,constituency_vote_midterm,likelihood,times5,times8_1,times8_2,times8_3,times8_4,times8_5,times8_6,times8_7,times8_8,times8_9,times8_10,times8_11,times8_12,times8_13,times8_14,times8_15,times8_16,dpg1,dpq16,dpq17,dpq18,dpq19,dpq20,dpq21,dpq50,dpq51,dpq52,dpq53,timesextra1,timesbregret,timese1,timese1a,timese1b,timese1c,timese1d,timese1e,timese1f,timese1g,timese2,timese2a,timese2b,timese2c,timese2d,timese2e,timese2f,timese3,voted2017,pastvote_2017,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,political_attention_2017,politics_scale_profile_update,newgor,govreg,new_socgrade,socgrade4,ONS_urban,profile_religion,polAttentionpdl,ethnicity_new,parent_1,parent_2,parent_97,parent_98,sexuality,partyid_2017,age,profile_education_level,profile_ethnicity,profile_gender,tprofile_GOR,profile_govregnew,profile_gross_household,profile_gross_personal,profile_household_children,profile_household_size,profile_housing_stat,profile_marital_stat,profile_partyid,profile_partyid_recode,profile_region,profile_religion_stat,profile_socgradenew,profile_socialgrade_cie,profile_socialgrade_old,profile_work_industry,profile_work_organisation,profile_work_responsibility,profile_work_stat,profile_work_type,social_media_omnibus_1,social_media_omnibus_2,social_media_omnibus_3,social_media_omnibus_4,social_media_omnibus_5,social_media_omnibus_6,profile_house_tenure,pastvote_2015_by_region,political_attention,pastvote_2015_recode,profile_education_level_recode,ONS_urban_UK,profile_pcon_2010_new,profile_oslaua,pcon_future_OA21,Vote2019R,Vote2019_combo,InEngland,InEnglandWales,gor,england_regions,countries_gb,Vote2017R,highest_education_gce,highest_education_simple,threeway_attention,Currvote,headvote,othvote,bpcas3,wellsage,respdate,ns,total,bpcagegeneduc_w8,threeway_attention_w8,socgrade4_w8,pvbyregion_w8,EURef_w8,ethnicity_R,W8,W8_GB_NewTurnout
2,9,2,11,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,1,2,6,1,2,1,9,2,3,2,1,1,1,1,9,1,2,1,2,2,1,2,47,16,98,2,6,3,13,9,1,4,8,1,8,8,8,8,1,2,1,98,3,998,1,1,1,2,2,2,2,2,2,98,9,998,3,1,312,111,322,2,2,1,1,4,4,1,2,6,3,3,2,2,5,6,2,4/10/2024,1,1,14,3,1,20,1,1,0.791772118,0.791772118
1,9,1,11,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,3,3,3,2,2,3,1,2,2,2,3,2,5,4,998,998,7,1,1,2,9,5,4,1,1,2,1,98,9,1,2,2,1,2,1,998,36,16,98,2,7,4,12,7,1,2,8,1,8,8,8,8,2,3,1,98,8,998,1,3,2,2,2,2,2,2,2,98,9,998,3,1,92,29,91,1,1,1,1,3,3,1,0,6,3,3,1,1,5,6,2,4/10/2024,1,1,14,3,2,13,2,1,1.025052371,1.025052371
1,9,1,11,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,7,1,7,1,1,1,1,1,7,2,1,1,3,1,3,3,2,2,1,1,2,3,1,4,3,2,3,1,1,5,1,1,2,7,4,2,3,1,1,3,1,8,1,2,2,1,2,3,1,59,18,98,1,5,2,14,11,1,2,8,1,8,8,8,2,1,2,1,98,2,998,1,2,2,2,2,2,2,2,2,98,8,998,2,3,270,94,431,1,1,1,1,2,2,1,1,8,2,2,1,1,5,3,3,4/10/2024,1,1,3,2,1,7,2,1,0.813237312,0.813237312
10,9,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,7,7,7,7,7,7,6,7,7,7,3,2,1,4,4,4,4,4,1,4,1,5,3,3,3,3,3,5,1,1,4,1,1,1,6,8,2,3,2,3,1,2,8,1,1,2,2,2,1,1,46,18,1,2,4,2,17,16,2,3,2,1,6,6,3,1,3,4,2,20,5,3,2,4,1,2,2,2,2,2,2,13,8,1,2,1,268,286,280,1,1,1,1,2,2,1,1,8,2,2,9, , ,6,2,4/10/2024,1,1,15,2,3,7,1,1,0.69237946,0.657760487
2,9,2,11,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,1,3,1,1,1,1,1,3,4,4,4,4,4,4,1,2,10,1,2,1,8,2,6,3,2,3,1,1,7,1,2,2,1,2,1,2,26,15,1,2,10,6,12,6,1,2,8,2,8,8,8,2,3,4,1,98,3,998,1,3,1,1,2,1,2,2,4,98,7,998,2,1,571,139,573,2,2, ,1,5, ,2,2,5,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,3,26,1,1,0.722689366,0.722689366
10,9,10,11,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,1,1,3,3,3,3,2,3,3,1,3,5,5,5,5,5,5,1,7,4,1,1,2,7,8,2,3,2,3,2,1,5,1,1,2,2,2,1,7,32,1,1,2,4,2,16,4,2,3,1,1,5,5,2,2,3,4,1,3,2,1,2,3,2,2,2,2,2,2,2,98,5,998,1,2,413,451,428,1,1,1,1,2,2,1,5,1,1,2,9, , ,6,2,4/10/2024,1,1,16,2,3,7,2,1,0.913166023,0.913166023
2,9,2,11,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,4,1,3,2,1,2,3,3,1,1,1,1,1,3,4,1,4,2,3,4,1,1,8,1,1,2,10,5,5,2,2,3,1,15,10,1,2,2,1,2,1,1,31,16,98,1,8,5,7,7,1,1,8,6,8,8,8,8,3,4,1,98,3,998,1,2,2,2,2,2,2,2,4,98,10,998,3,1,419,270,154,1,1,1,1,4,4,1,1,6,3,3,2,2,5,2,2,4/11/2024,1,1,5,3,3,19,2,1,1.189988714,1.189988714
2,9,2,10,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,6,6,7,6,7,2,6,6,7,7,2,2,1,2,3,1,3,3,1,1,1,4,4,5,3,3,5,4,1,1,3,1,1,1,9,4,1,4,1,1,1,19,8,1,2,1,2,2,1,1,69,18,98,1,3,1,7,7,1,2,8,1,8,8,8,8,1,2,1,20,2,998,5,1,2,2,2,2,2,2,1,98,8,998,2,1,251,68,257,1,1,1,1,1,1,1,1,8,2,2,2,2,5,4,4,4/11/2024,1,1,1,2,1,1,1,1,0.646164315,0.61385609925
2,9,2,9,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,3,6,2,2,2,2,2,2,2,6,4,2,1,2,3,3,1,1,1,1,1,4,4,4,4,2,4,4,998,998,8,2, ,3,9,5,5,2,1,1,1,98,9,4,2,2,2,2,8,998,33,17,98,1,8,5,98,98,98,98,8,8,8,8,8,8,1,2,1,98,8,998,1,2,2,2,2,2,2,2,98,98,9,998,3,1,152,360,153,7,9,1,1,4,4,1,0,6,3,3,2,2,5,2,2,4/10/2024,1,1,5,3,1,24,3,1,0.955596438,0.68802943536
1,9,1,11,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,7,1,7,1,1,2,1,1,2,2,2,2,3,3,3,1,2,3,2,3,2,3,3,1,1,11,1,1,1,7,6,7,5,1,2,1,3,6,1,2,1,2,2,1,1,79,4,1,2,11,7,17,16,1,3,1,1,1,3,5,1,2,3,1,20,3,99,5,3,1,2,2,2,2,2,1,25,6,1,1,1,598,161,607,1,1, , ,6, ,3,1,2,1,2,1,1,5,8,4,4/10/2024,1,1,10,2,2,31,1,1,0.785818062,0.785818062
7,9,7,6,3,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,3,1,3,3,4,4,2,4,4,1,2,5,2,4,5,5,4,2, ,3,1,2,2,5,8,1,4,2,3,1,15,4,1,2,2,1,2,3,2,47,1,1,2,3,1,3,3,1,2,8,2,2,2,8,8,3,4,2,16,2,998,2,7,2,1,2,2,2,2,5,20,4,2,1,1,297,68,262,2,2,1,1,1,1,1,7,1,1,2,7,7,5,6,2,4/10/2024,1,1,16,2,3,2,2,1,0.94858444,0.71143833
10,9,10,11,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,7,7,7,2,1,3,2,1,2,3,1,3,1,3,1,1,3,3,2,3,2,3,2,1,2,7,1,99,1,8,4,4,1,1,2,1,1,8,6,2,2,1,2,1,97,54,18,4,1,7,4,9,9,1,1,8,3,7,7,8,2,2,3,1,20,2,998,1,1,2,2,2,2,2,2,3,8,8,2,2,1,353,30,368,7,9,1,1,3,3,1,2,8,2,2,9, , ,3,3,4/10/2024,1,1,3,2,2,18,1,4,0.630680565,0.630680565
9,9,9,11,3,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,7,6,7,7,7,7,7,7,7,7,4,2,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,3,2, ,2,2, ,1,3,8,1,4,2,4,1,2,4,1,2,1,2,2,1,1,65,20,98,2,2,1,7,16,1,2,8,1,8,8,8,8,4,5,1,98,2,998,1,2,2,2,2,2,2,2,1,98,4,998,2,1,196,78,393,7,9,1,1,1,1,1,7,7,2,2,9, , ,8,4,4/11/2024,1,1,10,2,4,6,1,1,0.507995434,0.4317961189
6,9,6,1,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,1,3,4,3,4,4,4,4,2, ,3,2, ,3,2,4,1,4,1,1,1,2,8,1,1,1,2,2,1,98,52,11,98,1,3,1,7,1,1,2,8,2,8,8,8,8,1,2,2,5,1,998,1,8,2,2,2,2,2,2,2,98,8,998,2,1,114,85,193,7,9,1,1,1,1,1,7,4,2,2,6,6,5,3,3,4/10/2024,1,1,3,2,1,6,3,1,0.709903754,0.1064855631
7,9,7,11,3,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,5,5,5,5,5,5,5,5,6,5,4,2,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,7,5,1,3,1,9,3,2,3,1,1,3,1,8,1,1,1,2,2,1,7,58,17,1,2,5,2,4,4,2,2,4,4,5,5,3,2,1,2,1,8,3,1,2,2,1,2,2,2,2,2,6,17,8,7,3,3,448,366,464,3,3,1,1,2,2,1,5,6,3,2,7,7,5,7,3,4/10/2024,1,1,11,2,1,9,1,1,0.849729967,0.849729967
10,9,1,11,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,6,1,3,3,1,3,1,5,2,1,3,2,1,3,1,2,2,3,2,3,1,2,3,2,4,3,3,4,1,1,8,1,1,1,6,4,5,2,2,4,1,2,6,1,2,2,1,2,5,97,69,1,1,1,8,5,17,16,1,2,1,6,6,6,1,1,4,5,2,20,4,2,5,7,2,2,2,2,2,1,1,1,6,1,1,1,518,362,530,1,1,1,1,4,4,1,1,1,1,2,9, , ,4,4,4/10/2024,1,1,1,2,4,19,1,1,0.663288311,0.663288311
2,9,2,9,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,3,2,1,4,1,2,1,1,2,1,1,5,3,2,4,3,5,3,99, ,9,2, ,3,8,4,5,2,1,1,1,1,8,1,1,2,2,2,1,1,37,16,98,1,9,5,12,12,1,1,8,3,8,8,8,8,1,2,1,1,2,998,1,2,1,1,2,1,2,2,4,98,8,998,3,1,101,234,99,7,9,1,1,4,4,1,7,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,1,24,3,1,0.983230177,0.70792572744
9,9,9,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,6,6,6,6,6,6,6,6,5,1,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,1,99,9,1,99,2,2,8,5,2,2,4,3,1,6,1,2,2,1,2,1,998,70,16,16,1,9,5,17,16,1,2,1,1,6,6,8,2,5,6,1,20,6,998,5,1,2,2,2,2,2,2,1,98,6,998,3,3,94,205,93,7,9,1,1,4,4,1,7,6,3,2,9, , ,4,4,4/11/2024,1,1,1,2,4,24,2,1,0.611824431,0.3059122155
1,9,1,11,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,7,1,1,6,1,7,1,7,6,1,3,1,1,2,2,2,2,2,2,4,1,2,5,2,3,5,5,2,1,1,6,1,1,1,4,5,3,2,1,2,1,2,5,1,2,1,2,2,1,1,73,14,98,2,6,3,12,7,1,2,8,1,8,8,8,1,2,3,1,8,2,7,2,1,2,2,2,2,2,2,3,98,5,998,2,1,84,447,84,1,1,1,1,4,4,1,1,5,2,2,1,1,5,8,4,4/10/2024,1,1,10,2,2,19,1,1,0.750144003,0.750144003
1,9,1,11,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,7,7,1,1,1,3,4,1,3,1,1,3,2,2,3,2,3,2,1,2,2,2,3,3,2,3,1,1,9,1,1,2,7,6,5,2,1,2,1,1,8,1,2,2,1,2,1,1,64,17,98,1,9,5,17,2,1,2,8,2,8,8,8,8,2,3,1,98,8,998,5,1,2,2,2,2,2,2,1,98,8,998,3,1,472,103,422,1,1,1,1,4,4,1,1,6,3,2,1,1,5,3,3,4/11/2024,1,1,2,2,2,19,2,1,1.183593897,1.183593897
2,9,2,11,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,4,2,1,3,1,1,1,1,1,1,1,3,4,4,3,5,4,3,1,2,2,1,2,1,10,1,1,4,1,1,1,1,8,1,2,2,2,1,1,2,48,16,1,2,2,1,13,4,3,4,2,1,3,4,4,2,1,2,1,8,4,998,1,1,1,2,2,2,2,2,2,20,8,2,3,1,514,48,527,2,2,1,1,1,1,1,2,6,3,2,2,2,5,6,2,4/10/2024,1,1,14,2,1,2,1,1,0.849684245,0.849684245
4,9,4,9,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,1,1,1,1,1,3,4,3,5,5,3,3,998,998,11,2, ,3,9,2,7,5,1,2,98,1,8,1,2,2,1,2,1,998,18,12,98,2,11,7,98,98,1,5,8,8,8,8,8,8,2,3,2,98,8,998,4,7,2,2,2,2,2,2,98,98,8,998,2,98,595,161,604,7,9, , ,6, ,3,0,4,2,2,4,4,5,5,1,4/11/2024,1,1,18,2,2,35,3,1,1.229606776,0.99598148856
10,9,10,9,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,4,4,4,4,4,4,4,1,3,3,3,3,3,3,3,1,1,8,2, ,1,4,8,5,2,1,2,3,1,7,1,2,2,1,2,1,99,32,16,1,2,8,5,13,16,1,2,8,2,6,6,8,2,2,3,1,11,4,998,1,3,1,2,2,2,2,2,2,98,7,998,3,3,79,449,9,7,9,1,1,4,4,1,1,6,3,2,9, , ,6,2,4/10/2024,1,1,14,2,2,24,1,1,0.672945368,0.48452066496
6,9,98,11,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,4,4,4,5,4,4,4,4,4,2,1,1,3,3,3,3,3,3,4,1,3,4,3,4,5,5,2,1,1,8,1,1,2,8,5,5,2,1,2,1,1,7,1,2,1,2,2,1,1,63,9,2,2,8,5,17,16,1,3,8,1,8,8,2,8,2,3,2,98,8,998,5,4,2,2,2,2,2,2,1,98,7,998,1,1,354,123,369,1,1,1,1,4,4,1,1,3,1,2,6,6,5,7,3,4/10/2024,1,1,13,2,2,19,2,1,0.781521382,0.781521382
7,9,7,3,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,2,2,1,4,4,4,1,4,4,1,1,3,4,3,5,5,3,5,998,998,2,2, ,3,8,1,1,4,1,2,1,1,8,4,2,2,1,2,1,998,28,11,98,2,2,1,5,98,98,6,8,8,8,8,8,8,2,3,2,98,8,998,1,4,2,2,2,2,2,2,98,98,8,998,2,1,356,279,371,7,9,1,1,1,1,1,0,4,2,2,7,7,5,6,2,4/11/2024,1,1,15,2,2,6,3,1,0.687702298,0.19943366642
2,9,2,6,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,7,6,2,2,7,6,2,2,7,2,5,2,1,3,1,3,2,4,1,1,1,2,4,5,5,2,2,3,2, ,6,2, ,3,4,4,3,2,2,4,1,12,6,14,2,2,1,2,1,2,23,17,98,2,6,3,12,6,1,7,8,6,8,8,8,8,4,5,2,98,8,998,4,4,2,2,2,2,2,2,8,98,6,998,3,1,272,109,284,7,9,1,1,4,4,1,7,6,3,2,2,2,5,5,1,4/11/2024,1,1,17,2,4,24,3,3,0.697221196,0.36255502192
6,9,6,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,4,4,4,7,4,7,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,1,3,5,1,1,2,11,6,2,3,1,2,2,15,10,1,2,1,2,2,1,1,51,5,1,1,5,2,13,12,1,3,3,1,6,6,8,1,2,3,2,20,2,998,1,8,2,2,2,2,2,2,6,13,10,1,1,2,270,94,431,1,1,1,1,2,2,1,3,3,1,3,6,6,5,3,3,4/11/2024,1,1,4,3,2,7,2,1,0.850569658,0.425284829
3,9,3,10,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,7,7,7,2,7,7,6,7,3,7,4,2,1,2,3,4,4,1,3,1,1,5,4,4,4,3,3,4,1,3,7,1,3,2,8,4,4,1,2,3,1,1,8,1,2,1,2,2,1,3,69,9,1,2,7,4,16,16,1,3,8,1,8,8,8,2,3,4,1,98,4,998,5,3,2,2,2,2,2,2,1,98,8,998,1,1,367,27,383,3,3,1,1,3,3,1,3,3,1,2,3,3,5,8,4,4/10/2024,1,1,10,2,3,15,2,1,1.457607804,1.3847274138
2,9,2,11,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,3,3,3,1,1,1,1,3,4,3,4,4,4,4,1,2,2,1,3,2,8,3,1,4,1,1,2,2,9,1,2,1,2,2,1,99,72,16,1,1,2,1,16,15,1,3,1,1,1,3,8,1,1,2,1,20,1,998,2,1,1,2,2,1,2,2,1,19,9,1,3,2,159,80,101,3,3,1,1,1,1,1,2,6,3,3,2,2,5,4,4,4/10/2024,1,1,1,3,1,3,2,1,0.692791503,0.692791503
1,9,1,11,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,3,2,1,1,2,2,2,2,2,2,3,1,1,4,1,1,1,8,8,2,3,2,3,2,1,6,1,2,2,1,2,1,1,66,1,1,1,4,2,1,3,1,2,8,1,8,8,8,8,3,4,2,98,8,998,5,8,2,2,2,2,2,2,4,13,6,1,1,2,54,288,226,1,1,1,1,2,2,1,1,1,1,2,1,1,5,4,4,4/10/2024,1,1,1,2,3,7,1,1,0.749865434,0.749865434
3,9,3,11,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,7,2,7,2,7,2,3,7,4,2,1,3,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,3,8,1,3,1,8,3,5,2,1,2,1,1,7,1,1,2,2,2,1,3,56,16,1,2,8,5,17,16,1,3,1,1,3,4,1,2,2,3,1,20,1,1,2,1,2,1,2,1,2,2,1,1,7,1,3,1,165,355,165,3,3,1,1,4,4,1,3,6,3,2,3,3,5,7,3,4/10/2024,1,1,11,2,2,21,1,1,1.010974312,1.010974312
2,9,2,10,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,4,3,4,3,4,2,2, ,7,2, ,3,7,6,4,1,2,3,1,19,7,16,1,2,2,2,1,2,36,16,12,1,7,4,13,5,3,5,8,1,8,8,2,1,3,4,1,98,2,998,1,3,2,2,2,2,2,2,4,98,7,998,3,1,158,10,159,7,9,1,1,3,3,1,7,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,3,18,3,3,1.322467891,1.04474963389
10,9,10,11,3,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,4,4,3,3,3,3,3,1,3,3,2,4,3,3,4,1,3,8,1,1,1,7,5,5,2,2,4,3,2,6,1,2,2,1,2,1,1,64,18,98,2,8,5,8,6,1,2,8,1,8,8,8,8,4,5,1,98,2,998,2,3,2,2,2,2,2,2,1,98,6,998,2,3,206,220,212,1,1,1,1,4,4,1,3,8,2,2,9, , ,7,3,4/10/2024,1,1,12,2,4,19,1,1,0.705715234,0.705715234
10,9,10,5,8,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,4,4,4,4,4,4,4,1,3,3,4,5,3,3,5,998,998,7,2, ,1,3,8,4,1,1,1,1,98,5,1,2,2,1,2,1,998,31,16,98,2,7,4,11,11,1,1,8,6,8,8,8,8,1,2,1,98,8,998,1,1,2,2,2,2,2,2,3,98,5,998,3,1,484,31,501,7,9,1,1,3,3,1,0,6,3,2,9, , ,6,2,4/10/2024,1,1,14,2,1,18,1,1,0.704786802,0.3171540609
2,9,2,8,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,1,4,4,1,1,3,1,1,3,4,4,3,4,3,4,998,998,9,1,3,1,6,4,5,2,2,4,1,1,6,1,1,2,2,2,1,998,37,6,98,2,9,5,4,3,3,2,8,1,8,8,8,8,4,5,2,19,1,998,1,4,2,2,2,2,2,2,4,98,6,998,2,1,470,103,489,3,3,1,1,4,4,1,0,4,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,4,21,1,1,0.702788878,0.5973705463
2,9,2,11,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,4,4,1,4,4,1,1,1,3,4,4,4,4,4,4,998,998,3,1,2,1,8,8,1,4,1,1,1,1,7,1,2,2,1,2,3,2,28,18,98,2,3,1,11,16,1,3,8,6,8,8,8,8,1,2,1,98,8,998,6,1,2,2,2,2,2,2,7,98,7,998,2,1,59,65,57,2,2,1,1,1,1,1,0,8,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,1,2,1,1,0.613595805,0.613595805
6,9,6,7,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,3,1,1,3,2,1,3,3,1,1,1,5,4,4,4,4,4,4,1,2,1,2, ,2,6,6,1,4,1,2,3,1,7,1,2,1,2,2,1,2,81,13,1,2,1,1,17,3,1,1,1,5,2,2,4,2,2,3,2,20,4,99,5,8,1,2,1,2,2,2,1,20,7,2,2,3,25,76,335,7,9,1,1,1,1,1,2,5,2,2,6,6,5,8,4,4/10/2024,1,1,10,2,2,6,2,1,0.647549904,0.38205444336
4,9,4,11,3,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,7,1,7,7,6,2,7,7,6,7,4,2,1,4,4,4,4,1,4,1,1,3,3,3,5,3,5,5,1,4,11,1,4,1,4,4,7,5,2,4,1,1,2,1,1,2,2,2,1,4,34,12,1,2,11,7,3,1,2,2,3,4,4,5,8,2,4,5,2,20,2,998,2,7,1,2,2,1,2,2,5,98,2,998,2,1,596,161,605,6,4, , ,6, ,3,6,4,2,1,4,4,5,6,2,4/10/2024,1,1,15,1,4,34,1,1,1.540305024,1.540305024
1,9,1,11,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,3,2,2,3,2,3,1,2,3,2,3,2,2,3,2, ,9,2, ,1,7,5,5,2,1,1,1,2,5,4,2,1,2,2,1,1,74,11,2,1,9,5,17,6,1,2,8,1,8,8,8,8,1,2,1,98,8,998,5,2,2,2,2,2,2,2,1,98,5,998,2,1,183,237,186,7,9,1,1,4,4,1,7,4,2,2,1,1,5,4,4,4/11/2024,1,1,1,2,1,24,1,1,0.480374391,0.40831823235
10,9,10,6,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,7,7,7,7,7,2,7,7,4,3,1,1,3,3,1,1,3,1,1,4,4,4,4,4,4,4,99, ,11,99, ,1,7,4,7,5,1,1,98,16,7,1,2,1,2,2,1,998,69,18,98,2,11,7,4,16,9,2,8,5,8,8,8,8,1,2,1,98,3,998,2,3,2,2,2,2,2,2,9,98,7,998,2,98,622,440,626,7,9, , ,6, ,3,7,8,2,2,9, , ,8,4,4/11/2024,1,1,10,2,1,35,1,1,0.641444501,0.33355114052
6,9,6,11,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,3,2,3,2,3,1,1,3,3,2,4,3,3,3,1,7,2,1,1,2,7,7,1,4,2,3,1,1,8,1,2,1,2,2,1,98,68,11,98,2,2,1,6,4,1,1,8,4,8,8,8,8,3,4,2,98,3,998,2,4,2,2,2,2,2,2,6,98,8,998,2,1,438,41,453,1,1,1,1,1,1,1,5,4,2,2,6,6,5,8,4,4/10/2024,1,1,10,2,3,1,2,1,0.995763828,0.995763828
10,9,10,10,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,4,1,3,1,1,2,4,1,2,1,1,1,3,3,3,2,3,3,1,2,3,2,4,3,3,4,1,6,9,1,1,2,8,5,5,2,2,4,2,2,8,1,2,2,1,2,1,1,78,9,1,2,9,5,5,2,1,2,1,1,5,5,8,8,4,5,1,14,4,998,5,3,1,2,2,2,2,2,1,4,8,6,1,2,407,445,423,1,1,1,1,4,4,1,4,3,1,2,9, , ,8,4,4/10/2024,1,1,10,2,4,19,2,1,0.872022465,0.82842134175
2,9,10,7,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,7,7,7,2,2,7,7,7,7,3,3,1,4,1,1,1,1,1,1,1,3,4,3,3,3,3,3,2, ,6,2, ,3,3,8,3,2,1,2,3,1,6,1,2,2,1,2,1,2,31,9,1,2,6,3,11,6,1,2,1,1,6,6,2,8,2,3,1,20,5,998,1,3,1,2,2,2,2,2,4,6,6,99,1,3,412,305,427,7,9,1,1,4,4,1,7,3,1,2,2,2,5,6,2,4/10/2024,1,1,16,2,2,24,3,1,0.796166097,0.46973799723
7,9,7,11,3,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,5,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,1,3,3,1,4,4,4,5,4,4,4,1,2,7,1,2,1,8,1,4,1,1,1,1,1,9,1,1,2,2,2,1,2,34,17,98,2,7,4,13,12,3,3,8,1,8,8,8,8,1,1,1,98,5,998,1,2,2,2,2,2,2,2,98,98,9,998,3,1,24,28,23,2,2,1,1,3,3,1,2,6,3,3,7,7,5,6,2,4/10/2024,1,1,14,3,1,14,1,1,1.243129078,1.243129078
10,9,10,7,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,6,7,6,6,7,7,6,6,3,1,1,1,1,1,1,1,1,1,1,3,4,3,4,3,4,4,1,1,1,1,2,2,3,3,1,4,2,4,1,3,3,1,2,2,1,2,1,2,58,9,1,1,1,1,4,2,1,2,8,6,8,8,8,8,5,6,2,98,2,998,7,7,2,2,2,2,2,2,5,98,3,998,1,1,386,75,320,2,2,1,1,1,1,1,1,3,1,1,9, , ,3,3,4/11/2024,1,1,4,1,4,2,2,1,1.762109194,1.4096873552
