dpq1,dpq2,constituency_vote_midterm,likelihood,times5,times8_1,times8_2,times8_3,times8_4,times8_5,times8_6,times8_7,times8_8,times8_9,times8_10,times8_11,times8_12,times8_13,times8_14,times8_15,times8_16,dpg1,dpq16,dpq17,dpq18,dpq19,dpq20,dpq21,dpq50,dpq51,dpq52,dpq53,timesextra1,timesbregret,timese1,timese1a,timese1b,timese1c,timese1d,timese1e,timese1f,timese1g,timese2,timese2a,timese2b,timese2c,timese2d,timese2e,timese2f,timese3,voted2017,pastvote_2017,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,political_attention_2017,politics_scale_profile_update,newgor,govreg,new_socgrade,socgrade4,ONS_urban,profile_religion,polAttentionpdl,ethnicity_new,parent_1,parent_2,parent_97,parent_98,sexuality,partyid_2017,age,profile_education_level,profile_ethnicity,profile_gender,tprofile_GOR,profile_govregnew,profile_gross_household,profile_gross_personal,profile_household_children,profile_household_size,profile_housing_stat,profile_marital_stat,profile_partyid,profile_partyid_recode,profile_region,profile_religion_stat,profile_socgradenew,profile_socialgrade_cie,profile_socialgrade_old,profile_work_industry,profile_work_organisation,profile_work_responsibility,profile_work_stat,profile_work_type,social_media_omnibus_1,social_media_omnibus_2,social_media_omnibus_3,social_media_omnibus_4,social_media_omnibus_5,social_media_omnibus_6,profile_house_tenure,pastvote_2015_by_region,political_attention,pastvote_2015_recode,profile_education_level_recode,ONS_urban_UK,profile_pcon_2010_new,profile_oslaua,pcon_future_OA21,Vote2019R,Vote2019_combo,InEngland,InEnglandWales,gor,england_regions,countries_gb,Vote2017R,highest_education_gce,highest_education_simple,threeway_attention,Currvote,headvote,othvote,bpcas3,wellsage,respdate,ns,total,bpcagegeneduc_w8,threeway_attention_w8,socgrade4_w8,pvbyregion_w8,EURef_w8,ethnicity_R,W8,W8_GB_NewTurnout
4,9,4,8,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,7,7,1,7,7,1,7,3,1,3,1,1,4,4,4,3,4,4,4,1,3,4,3,4,3,3,3,1,4,11,1,4,2,2,8,7,5,2,4,1,9,1,1,2,1,2,2,5,4,82,13,1,2,11,7,17,16,1,1,8,6,4,5,8,8,5,6,1,98,6,998,5,2,1,2,2,2,2,2,5,28,1,4,2,1,574,148,586,6,4, , ,6, ,3,6,5,2,1,4,4,5,8,4,4/11/2024,1,1,10,1,4,34,2,1,2.193164564,1.8641898794
9,9,9,2,8,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,3,6,2,6,1,6,4,3,4,3,4,1,1,2,2,2,1,2,3,3,1,5,4,4,4,3,5,4,998,998,6,1,1,2,2,8,3,2,2,3,98,98,4,1,2,2,2,2,1,998,33,5,98,1,6,3,13,11,3,98,8,1,8,8,8,8,3,4,2,98,8,998,1,5,2,2,2,2,2,2,2,98,4,998,1,98,284,110,297,1,1,1,1,4,4,1,0,3,1,2,9, , ,2,2,4/10/2024,1,1,7,2,3,19,2,1,2.173325637,1.19532910035
98,9,98,11,8,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,7,4,2,1,3,1,1,1,1,1,1,1,4,3,3,3,3,4,3,2, ,2,1,2,3,10,2,1,4,2,4,1,1,10,1,2,2,1,2,5,2,23,11,1,1,2,1,17,16,3,4,4,6,8,8,4,2,5,6,2,16,2,1,1,4,1,2,2,2,2,2,7,24,10,99,2,1,296,277,310,2,2,1,1,1,1,1,7,4,2,3, , , ,1,1,4/11/2024,1,1,9,3,4,2,3,1,2.151171478,2.151171478
1,9,1,11,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2, ,8,1,1,3,11,4,5,2,1,2,1,16,11,19,2,2,1,2,5,1,23,15,98,1,8,5,17,16,3,5,8,6,8,8,8,8,2,3,1,98,2,998,2,3,2,2,2,2,2,2,8,98,11,998,2,1,69,122,68,1,1,1,1,4,4,1,7,5,2,3,1,1,5,1,1,4/11/2024,1,1,9,3,2,19,3,5,2.148930156,2.148930156
2,9,2,10,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,7,7,7,2,6,2,2,2,3,3,1,3,2,1,1,4,4,1,1,2,3,2,4,2,5,4,1,1,2,1,1,3,3,4,1,4,1,1,1,2,3,1,2,1,2,2,1,1,69,9,1,2,2,1,17,16,1,2,8,1,1,3,8,8,1,1,1,20,2,998,2,3,2,2,2,1,2,2,1,19,3,1,1,1,196,78,393,1,1,1,1,1,1,1,1,3,1,1,2,2,5,8,4,4/11/2024,1,1,10,1,1,1,3,1,2.14186942,2.034775949
2,9,2,10,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,7,7,7,7,6,7,2,7,6,3,2,1,4,1,1,1,1,1,1,1,5,4,3,5,5,3,5,1,2,5,1,2,1,7,3,2,3,2,3,1,1,8,1,2,2,1,2,3,2,27,9,98,1,5,2,16,15,1,1,8,6,8,8,8,8,3,4,2,98,8,998,7,8,2,2,2,2,2,2,6,98,8,998,1,1,460,93,479,2,2,1,1,2,2,1,2,3,1,2,2,2,5,2,2,4/10/2024,1,1,7,2,3,8,1,1,2.133510152,2.0268346444
2,9,2,11,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,4,3,3,2,3,4,1,2,2,1,2,2,9,4,1,4,1,2,1,1,6,1,1,1,2,2,1,2,46,1,1,1,2,1,6,6,3,4,3,1,7,7,4,2,2,3,1,19,2,1,1,3,1,2,2,2,2,2,6,24,6,99,1,1,438,41,453,2,2,1,1,1,1,1,2,1,1,2,2,2,5,2,2,4/10/2024,1,1,7,2,2,2,2,1,2.129455776,2.129455776
2,9,2,10,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,7,7,2,2,2,2,2,2,7,4,2,1,1,1,1,1,1,1,1,1,3,4,3,3,4,4,4,2, ,9,1,2,3,8,2,5,2,2,4,2,1,8,1,2,2,1,2,1,2,24,5,98,1,9,5,1,1,1,2,8,2,8,8,8,8,4,5,2,20,2,998,6,7,2,2,2,2,2,2,4,98,8,998,1,2,321,98,337,2,2,1,1,4,4,1,7,3,1,2,2,2,5,1,1,4/11/2024,1,1,9,2,4,20,3,1,2.122164395,2.01605617525
6,9,6,11,8,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,3,1,4,4,4,4,4,4,4,1,2,3,1,6,2,6,8,1,4,2,4,1,2,5,1,2,1,2,2,1,99,66,18,1,2,3,1,17,16,9,10,4,4,6,6,8,1,5,6,2,20,5,1,5,8,1,2,2,2,2,2,4,19,5,1,2,1,399,454,413,4,6,1,1,1,1,1,2,8,2,2,6,6,5,8,4,4/10/2024,1,1,10,2,4,4,2,1,2.088036939,2.088036939
3,9,3,10,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,6,5,3,1,2,2,3,2,2,2,3,1,2,3,2,3,3,5,3,1,7,8,1,1,2,7,8,5,2,2,4,1,2,3,1,2,2,1,2,1,7,59,16,1,2,8,5,3,3,1,1,8,5,6,6,8,8,5,6,1,98,2,998,7,3,1,2,2,2,2,2,1,5,3,7,3,1,323,270,220,1,1,1,1,4,4,1,5,6,3,1,3,3,5,7,3,4/11/2024,1,1,11,1,4,19,2,1,2.078704043,1.97476884085
2,9,2,8,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,3,3,1,1,1,1,1,1,5,3,4,4,4,3,4,1,2,3,1,2,2,4,4,1,4,2,3,1,2,3,1,2,2,1,2,1,2,71,1,98,2,3,1,3,3,1,2,8,1,8,8,8,8,3,4,2,98,8,998,5,8,2,2,2,2,2,2,1,98,3,998,1,1,139,50,136,2,2,1,1,1,1,1,2,1,1,1,2,2,5,8,4,4/10/2024,1,1,10,1,3,2,2,1,2.078577011,1.76679045935
9,9,9,1,3,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,2,1,4,4,4,4,4,4,4,1,5,3,5,5,3,5,3,2, ,2,2, ,3,1,4,1,4,2,3,1,3,2,4,2,2,1,2,1,97,26,16,98,2,2,1,5,4,1,1,8,6,8,8,8,8,3,4,2,98,2,998,1,6,2,2,2,2,2,2,4,98,2,998,3,1,51,34,50,7,9,1,1,1,1,1,7,6,3,1,9, , ,6,2,4/11/2024,1,1,14,1,3,6,3,1,2.067906853,0.31018602795
9,9,9,1,3,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,4,4,2,1,1,4,1,1,3,4,5,5,3,4,5,2, ,3,2, ,3,3,8,1,4,2,3,1,3,1,4,1,2,2,2,1,97,37,16,2,2,3,1,7,2,3,4,8,1,8,8,8,8,3,4,2,16,8,998,7,4,2,2,2,2,2,2,2,24,1,99,3,1,391,52,408,7,9,1,1,1,1,1,7,6,3,1,9, , ,6,2,4/10/2024,1,1,14,1,3,6,3,1,2.067906853,0.31018602795
9,9,9,1,3,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,4,4,5,2,5,5,5,5,4,2,4,2,1,1,2,1,1,1,1,1,1,2,4,4,4,4,4,4,2, ,11,2, ,3,2,8,7,5,2,3,98,1,2,1,2,2,2,1,1,998,42,19,98,1,11,7,5,16,9,10,8,6,8,8,8,8,3,4,2,98,4,998,1,8,2,2,2,2,2,2,9,98,2,998,2,98,588,156,592,7,9, , ,6, ,3,7,7,2,1,9, , ,2,2,4/11/2024,1,1,6,1,3,35,3,1,2.061196009,0.30917940135
1,9,1,11,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,1,1,2,2,1,3,5,5,5,1,1,7,1,1,4,1,8,4,1,1,1,1,1,1,1,2,1,2,2,1,1,70,9,1,2,7,4,7,5,1,2,8,1,1,3,1,2,1,1,1,17,2,998,5,2,1,2,2,2,2,2,1,7,1,1,1,1,125,8,124,1,1,1,1,3,3,1,1,3,1,1,1,1,5,8,4,4/10/2024,1,1,10,1,1,13,3,1,2.050116578,2.050116578
3,9,3,11,3,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,4,4,4,4,4,4,4,1,3,4,4,5,4,4,3,1,2,3,1,3,2,4,8,1,4,2,4,1,15,3,8,2,2,1,2,1,98,35,17,2,1,3,1,9,5,1,2,8,1,8,8,8,8,4,5,1,98,6,998,4,3,1,1,2,2,2,2,4,20,3,2,3,1,19,67,444,3,3,1,1,1,1,1,2,6,3,1,3,3,5,2,2,4/10/2024,1,1,5,1,4,3,2,4,2.049022842,2.049022842
6,9,6,11,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,1,6,7,1,6,2,6,4,4,1,2,3,1,1,3,1,2,1,2,2,1,98,74,1,1,1,7,4,3,3,1,2,1,1,5,5,1,8,3,4,2,98,2,998,5,6,1,2,2,2,2,2,1,10,3,6,1,1,128,2,127,4,6,1,1,3,3,1,4,1,1,1,6,6,5,4,4,4/10/2024,1,1,1,1,3,16,2,1,2.043929945,2.043929945
2,9,2,11,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,4,4,1,1,1,1,1,1,3,4,3,4,4,4,5,1,2,3,1,2,1,2,2,1,4,2,3,1,1,2,4,2,2,1,2,1,998,31,17,98,2,3,1,10,10,1,2,8,1,8,8,8,2,3,4,1,98,5,998,1,1,2,2,2,2,2,2,2,98,2,998,3,1,390,52,405,2,2,1,1,1,1,1,2,6,3,1,2,2,5,6,2,4/11/2024,1,1,14,1,3,2,1,1,2.021514287,2.021514287
2,9,2,11,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,1,1,3,2,2,1,3,1,3,4,1,2,2,2,1,1,2,3,4,1,3,3,1,998,998,2,2, ,3,3,8,1,4,2,3,1,3,2,1,1,2,2,2,1,998,23,19,98,2,2,1,17,16,3,4,8,1,8,8,8,8,3,4,2,98,8,998,3,8,2,2,2,2,2,2,1,98,2,998,2,1,80,273,80,7,9,1,1,1,1,1,0,7,2,1,2,2,5,5,1,4/10/2024,1,1,18,1,3,6,3,1,2.021033666,1.7178786161
10,9,10,8,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,4,3,3,4,3,3,2, ,8,2, ,3,4,8,5,2,1,2,1,1,3,1,2,2,1,2,1,99,22,11,98,2,8,5,7,3,1,2,8,6,8,8,8,2,2,3,2,98,2,998,2,5,2,2,2,2,2,2,7,98,3,998,2,1,182,114,184,7,9,1,1,4,4,1,7,4,2,1,9, , ,5,1,4/11/2024,1,1,18,1,2,24,3,1,2.018576939,1.31207501035
10,9,10,11,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,7,7,7,7,7,7,7,7,7,7,5,3,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,2, ,9,1,1,2,1,8,5,2,1,1,1,3,3,1,1,2,2,2,1,99,37,16,98,2,9,5,17,16,4,4,8,3,8,8,8,8,1,2,2,8,4,998,1,8,2,2,2,2,2,2,8,98,3,998,3,1,70,97,70,1,1,1,1,4,4,1,7,6,3,1,9, , ,6,2,4/10/2024,1,1,14,1,1,19,2,1,2.002714627,2.002714627
98,9,98,11,8,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,5,99, ,2,1,2,1,2,8,1,4,1,2,1,2,2,12,2,2,1,2,1,2,35,16,98,1,2,1,11,6,1,2,8,2,8,8,8,8,2,3,1,7,2,998,1,3,2,2,2,2,2,2,9,98,2,998,3,1,132,41,189,2,2,1,1,1,1,1,7,6,3,1, , , ,2,2,4/11/2024,1,1,5,1,2,2,1,2,2.000323845,2.000323845
2,9,2,11,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,1,1,1,1,1,1,1,4,4,4,4,4,4,4,998,998,7,2, ,3,11,1,4,1,2,3,1,98,11,1,2,2,1,2,1,998,18,9,98,1,7,4,17,16,2,4,8,6,8,8,8,8,3,4,2,98,8,998,8,8,2,2,2,2,2,2,2,98,11,998,1,1,128,16,127,7,9,1,1,3,3,1,0,3,1,3,2,2,5,1,1,4/10/2024,1,1,9,3,3,18,3,1,1.999008032,1.83908738944
9,9,9,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,1,1,4,4,4,4,4,4,4,1,5,3,3,4,3,5,5,2, ,8,2, ,3,1,8,5,2,1,1,1,1,2,1,2,2,1,2,1,998,36,17,98,1,8,5,14,13,1,2,8,2,8,8,8,8,1,2,1,19,2,998,1,1,2,2,2,2,2,2,2,6,2,99,3,1,151,241,152,7,9,1,1,4,4,1,7,6,3,1,9, , ,2,2,4/11/2024,1,1,5,1,1,24,3,1,1.995659309,0.29934889635
98,9,2,11,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2,10,1,2,2,11,4,6,3,2,4,1,1,11,1,1,1,2,2,1,2,48,1,15,1,10,6,7,4,5,4,2,1,6,6,8,2,4,5,2,21,2,998,1,7,2,2,2,2,2,1,2,35,11,9,1,1,569,142,551,2,2, ,1,5, ,2,2,1,1,3, , , ,2,2,4/10/2024,1,1,7,3,4,26,2,1,1.985884484,1.985884484
1,9,1,11,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,4,2,3,2,2,4,1,2,5,5,3,5,5,3,1,1,9,1,1,2,2,5,5,2,2,3,3,2,3,1,2,1,2,2,1,1,66,11,1,2,9,5,3,4,1,2,8,1,1,3,8,8,3,4,2,11,4,1,5,6,1,2,2,2,2,2,5,1,3,1,2,3,383,107,398,1,1,1,1,4,4,1,1,4,2,1,1,1,5,8,4,4/11/2024,1,1,10,1,3,19,2,1,1.982888014,1.982888014
98,9,98,1,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,4,4,4,1,1,1,4,1,3,3,4,3,3,3,5,2, ,11,2, ,3,5,8,7,5,2,4,2,1,6,1,2,2,1,2,1,2,23,11,1,1,11,7,16,15,1,4,2,6,8,8,8,8,4,5,2,20,2,998,1,6,1,2,2,1,2,2,8,29,6,99,2,2,628,165,620,7,9, , ,6, ,3,7,4,2,2, , , ,1,1,4/10/2024,1,1,9,2,4,35,3,1,1.978181598,0.2967272397
2,9,2,11,8,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,2,1,4,4,1,1,1,1,1,1,4,4,4,4,4,4,5,1,2,2,1,2,3,5,8,1,4,2,4,1,2,3,1,1,1,2,2,1,2,55,8,1,2,2,1,17,16,2,5,8,1,8,8,8,8,5,6,2,98,6,998,8,7,1,2,2,2,2,2,2,98,3,998,1,1,246,44,255,2,2,1,1,1,1,1,2,2,1,1,2,2,5,7,3,4/10/2024,1,1,13,1,4,2,3,1,1.972505787,1.972505787
10,9,9,7,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,4,3,3,1,1,2,3,3,2,2,2,1,1,3,4,3,4,3,2,4,1,99,9,1,99,3,5,8,5,2,2,4,2,16,3,1,2,2,2,1,5,99,60,16,98,2,9,5,17,16,9,10,8,1,8,8,8,8,4,5,1,98,4,998,2,3,2,2,2,2,2,2,9,98,3,998,3,2,310,445,326,7,9,1,1,4,4,1,7,6,3,1,9, , ,7,3,4/10/2024,1,1,11,1,4,24,3,1,1.956646572,1.5653172576
4,9,4,8,3,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,4,2,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,5,1,4,11,1,2,1,6,8,7,5,1,2,1,1,8,1,2,2,1,2,1,99,31,10,98,1,11,7,5,5,1,1,4,6,8,8,8,8,2,3,2,98,3,998,1,7,2,2,2,2,2,2,4,98,8,998,1,1,575,148,587,2,2, , ,6, ,3,6,3,1,2,4,4,5,2,2,4/10/2024,1,1,7,2,2,32,1,1,1.943479479,1.65195755715
1,9,1,11,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,1,1,1,1,1,4,1,3,1,1,2,3,2,4,2,2,4,1,2,2,2,3,2,2,3,1,1,10,1,1,2,6,4,6,3,2,3,1,1,2,1,2,1,2,2,1,1,71,1,1,1,10,6,4,3,1,2,1,1,1,3,3,2,3,4,2,20,2,99,5,7,2,2,2,2,2,1,1,30,2,1,1,1,548,146,567,1,1, ,1,5, ,2,1,1,1,1,1,1,5,4,4,4/10/2024,1,1,1,1,3,25,2,1,1.941314588,1.941314588
1,9,1,8,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,2,2,3,1,2,3,3,3,3,3,3,1,1,8,1,1,2,2,8,5,2,2,4,1,1,7,1,1,2,2,2,1,1,48,1,1,1,8,5,8,6,3,4,8,1,8,8,8,2,4,5,2,1,2,998,1,4,1,1,2,2,2,2,4,1,7,1,1,1,354,123,369,1,1,1,1,4,4,1,1,1,1,2,1,1,5,2,2,4/10/2024,1,1,7,2,4,19,2,1,1.939927465,1.64893834525
2,9,2,9,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,7,2,2,2,2,2,7,7,3,2,1,4,1,3,4,1,3,1,1,5,3,5,5,3,5,5,1,2,6,1,2,1,2,2,3,2,2,3,1,1,3,1,2,2,1,2,1,2,28,16,98,2,6,3,11,6,1,2,8,2,8,8,8,8,3,4,1,98,8,998,1,3,2,2,2,2,2,2,98,98,3,998,3,1,404,113,418,2,2,1,1,4,4,1,2,6,3,1,2,2,5,6,2,4/10/2024,1,1,14,1,3,20,1,1,1.938206878,1.7443861902
2,9,2,9,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,3,3,4,3,4,3,2,998,998,8,1,2,1,4,8,5,2,2,3,1,98,3,1,2,2,2,2,1,998,30,16,98,2,8,5,98,98,98,98,8,8,8,8,8,8,3,4,1,98,8,998,1,1,2,2,2,2,2,2,98,98,3,998,3,1,295,355,139,2,2,1,1,4,4,1,0,6,3,1,2,2,5,6,2,4/10/2024,1,1,14,1,3,20,1,1,1.938206878,1.7443861902
7,9,7,11,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,7,2,2,2,7,2,7,7,5,2,1,4,4,1,1,1,1,1,1,3,3,4,5,5,4,2,998,998,7,1,2,3,8,3,4,1,1,1,1,98,8,6,2,2,1,2,1,998,25,16,98,2,7,4,6,4,1,2,8,6,8,8,8,8,1,1,1,98,8,998,1,3,2,2,2,2,2,2,4,98,8,998,3,1,62,5,60,2,2,1,1,3,3,1,0,6,3,2,7,7,5,6,2,4/10/2024,1,1,14,2,1,14,3,4,1.93414319,1.93414319
9,9,9,1,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,4,4,6,7,7,6,6,7,7,3,3,1,1,4,3,1,1,3,1,1,3,3,3,4,5,5,3,2, ,11,2, ,3,11,4,7,5,2,4,98,16,10,1,2,2,1,2,1,998,21,20,98,1,11,7,17,16,1,4,6,6,8,8,8,2,4,5,2,98,8,998,6,9,2,2,2,2,2,2,7,98,10,998,2,98,632,154,632,7,9, , ,6, ,3,7,7,2,3,9, , ,1,1,4/11/2024,1,1,9,3,4,35,3,1,1.922584693,0.61522710176
1,9,1,4,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,2,1,1,1,1,1,3,1,3,2,1,1,2,2,3,3,3,3,1,2, ,7,2, ,3,7,4,4,1,1,2,1,98,7,6,2,2,1,2,1,99,19,9,98,1,7,4,17,1,4,6,8,6,8,8,8,8,2,3,2,98,8,998,6,9,2,2,2,2,2,2,8,98,7,998,1,1,235,19,244,7,9,1,1,3,3,1,7,3,1,2,1,1,5,1,1,4/10/2024,1,1,9,2,2,18,3,4,1.922521062,0.98048574162
10,9,10,6,3,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,3,1,4,4,4,4,4,4,4,1,5,2,5,5,5,5,5,2, ,11,99, ,4,6,8,7,5,2,4,1,1,1,1,2,2,1,2,1,99,48,1,1,2,11,7,17,16,1,1,8,6,8,8,8,2,5,6,2,98,5,998,7,4,1,2,2,2,2,2,6,29,1,99,1,1,601,442,610,7,9, , ,6, ,3,7,1,1,1,9, , ,6,2,4/10/2024,1,1,16,1,4,35,3,1,1.907971245,0.9921450474
9,9,1,1,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,2,1,3,3,3,3,1,3,1,1,4,4,3,4,4,4,4,2, ,11,2, ,3,1,8,7,5,1,1,98,1,3,1,2,2,1,2,3,998,56,18,98,1,11,7,12,98,1,1,8,6,8,8,8,8,1,1,1,98,8,998,7,1,2,2,2,2,2,2,98,98,3,998,2,98,594,160,579,7,9, , ,6, ,3,7,8,2,1,9, , ,3,3,4/10/2024,1,1,3,1,1,35,3,1,1.903613115,0.28554196725
7,9,7,10,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,7,7,5,7,5,1,1,7,7,1,3,1,1,4,4,4,1,4,4,1,1,2,3,2,4,5,5,3,1,6,7,1,99,2,4,6,4,1,1,2,1,1,2,1,2,2,1,2,1,1,58,16,1,2,7,4,6,6,1,1,8,6,5,5,8,8,2,3,1,14,3,1,2,1,1,1,2,2,2,2,1,12,2,99,3,1,340,4,352,7,9,1,1,3,3,1,4,6,3,1,7,7,5,7,3,4/11/2024,1,1,11,1,2,18,2,1,1.892674761,1.79804102295
2,9,2,11,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,1,4,4,1,1,1,1,1,1,4,4,3,2,4,4,5,998,998,7,1,2,3,6,2,4,1,1,1,1,1,7,1,2,2,1,2,1,998,24,11,98,2,7,4,12,4,1,2,8,6,8,8,8,8,1,2,2,98,8,998,4,8,2,2,2,2,2,2,4,98,7,998,2,1,189,11,195,2,2,1,1,3,3,1,0,4,2,2,2,2,5,5,1,4/11/2024,1,1,18,2,1,14,3,1,1.890302021,1.890302021
10,9,10,10,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,6,2,2,7,1,2,1,7,2,1,1,1,1,1,1,2,2,1,1,2,3,2,4,5,2,5,1,2,3,1,1,2,8,4,1,4,1,2,3,5,3,1,2,1,2,2,1,2,74,18,1,2,3,1,17,16,1,2,1,1,2,1,4,8,2,3,1,8,4,99,5,2,1,2,1,2,2,2,1,19,3,1,2,3,347,49,361,1,1,1,1,1,1,1,2,8,2,1,9, , ,8,4,4/10/2024,1,1,10,1,2,1,2,1,1.889136935,1.79468008825
6,9,2,7,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,7,6,6,7,4,7,6,4,4,1,1,3,3,3,3,2,3,1,1,4,4,3,4,3,3,4,1,6,1,1,1,2,7,6,1,4,1,2,1,2,2,1,2,2,1,2,1,99,80,1,1,2,1,1,4,5,1,2,1,1,8,8,8,8,2,3,1,21,2,99,5,3,1,2,2,2,2,2,1,20,2,2,1,1,441,73,456,1,1,1,1,1,1,1,4,1,1,1,6,6,5,8,4,4/11/2024,1,1,10,1,2,1,2,1,1.889136935,1.511309548
1,9,1,11,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,7,1,7,1,7,1,1,1,1,1,2,1,1,3,4,3,2,2,2,4,1,2,3,5,4,5,5,5,1,1,2,1,1,2,4,8,1,4,1,2,3,2,1,1,2,1,2,2,1,1,73,9,1,2,2,1,3,3,1,2,8,4,8,8,8,8,2,3,2,20,4,998,5,4,1,2,2,2,2,2,1,19,1,1,1,3,368,38,384,1,1,1,1,1,1,1,1,3,1,1,1,1,5,8,4,4/10/2024,1,1,10,1,2,1,2,1,1.889136935,1.889136935
9,9,9,4,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,3,3,2,7,3,3,7,3,2,2,4,2,1,2,4,3,1,1,1,1,1,5,3,4,5,3,4,3,2, ,3,2, ,3,1,2,1,4,1,2,1,98,2,1,2,2,1,2,4,998,19,11,98,2,3,1,4,4,1,1,8,6,8,8,8,8,2,3,2,98,8,998,1,6,2,2,2,2,2,2,4,98,2,998,2,1,393,52,406,7,9,1,1,1,1,1,7,4,2,1,9, , ,5,1,4/11/2024,1,1,18,1,2,6,3,1,1.889076033,0.96342877683
